pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,run
TRX/USDT,9.94791,9.94791,37.3,2025-05-23 12:00:00+00:00,2025-05-23 14:30:00+00:00,0.2667,0.2676,0.001,0.001,150,0.001369833765784272,0.01364061,roi,0.1755,-0.342,0.1755,-0.342,0.264,0.2681,False,,1.0,False,1748001600000,1748010600000,"[{'amount': 37.3, 'safe_price': 0.2667, 'ft_order_side': 'buy', 'order_filled_timestamp': 1748001600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.957857909999998}, {'amount': 37.3, 'safe_price': 0.2676, 'ft_order_side': 'sell', 'order_filled_timestamp': 1748010600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.991461479999998}]",0.0,4,risk_train
XRP/USDT,9.85446,9.85446,4.2,2025-05-23 12:05:00+00:00,2025-05-23 14:35:00+00:00,2.3463,2.3685,0.001,0.001,150,0.0074447991594136596,0.07343784,roi,1.5439,-0.342,1.5439,-0.342,2.3,2.3774,False,,1.0,False,1748001900000,1748010900000,"[{'amount': 4.2, 'safe_price': 2.3463, 'ft_order_side': 'buy', 'order_filled_timestamp': 1748001900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.86431446}, {'amount': 4.2, 'safe_price': 2.3685, 'ft_order_side': 'sell', 'order_filled_timestamp': 1748010900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.9576477}]",0.0,4,risk_train
BNB/USDT,9.95445,9.95445,0.015,2025-05-23 12:20:00+00:00,2025-05-23 14:45:00+00:00,663.63,674.93,0.001,0.001,145,0.01499553744027321,0.1494216,roi,436.67,-0.342,436.67,-0.342,661.92,675.0,False,,1.0,False,1748002800000,1748011500000,"[{'amount': 0.015, 'safe_price': 663.63, 'ft_order_side': 'buy', 'order_filled_timestamp': 1748002800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.964404449999998}, {'amount': 0.015, 'safe_price': 674.93, 'ft_order_side': 'sell', 'order_filled_timestamp': 1748011500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.134073949999998}]",0.0,4,risk_train
TRX/USDT,10.00032,10.00032,35.2,2025-06-11 16:55:00+00:00,2025-06-12 13:05:00+00:00,0.2841,0.2774,0.001,0.001,1210,-0.025534127962850248,-0.2556048,exit_signal,0.187,-0.342,0.187,-0.342,0.2709,0.2842,False,,1.0,False,1749660900000,1749733500000,"[{'amount': 35.2, 'safe_price': 0.2841, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749660900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 10.010320320000002}, {'amount': 35.2, 'safe_price': 0.2774, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749733500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 9.77424448}]",0.0,3,risk_train
SOL/USDT,9.91668,9.91668,0.069,2025-06-13 00:35:00+00:00,2025-06-13 03:15:00+00:00,143.72,144.01,0.001,0.001,160,1.5778821790511187e-05,0.00015663,roi,94.57,-0.342,94.57,-0.342,140.21,145.75,False,,1.0,False,1749774900000,1749784500000,"[{'amount': 0.069, 'safe_price': 143.72, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749774900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.92659668}, {'amount': 0.069, 'safe_price': 144.01, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749784500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.946626689999999}]",0.0,4,risk_train
SOL/USDT,9.8964,9.8964,0.072,2025-06-20 17:25:00+00:00,2025-06-20 19:55:00+00:00,137.45,139.35,0.001,0.001,150,0.011797587643349738,0.1168704,roi,90.45,-0.342,90.45,-0.342,135.69,139.93,False,,1.0,False,1750440300000,1750449300000,"[{'amount': 0.072, 'safe_price': 137.45, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750440300000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.906296399999997}, {'amount': 0.072, 'safe_price': 139.35, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750449300000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.043233199999998}]",0.0,4,risk_train
ETH/USDT,9.840574,9.840574,0.0041,2025-06-20 17:35:00+00:00,2025-06-20 20:05:00+00:00,2400.14,2420.98,0.001,0.001,150,0.00666747673477159,0.06567741,roi,1579.3,-0.342,1579.3,-0.342,2367.36,2433.98,False,,1.0,False,1750440900000,1750449900000,"[{'amount': 0.0041, 'safe_price': 2400.14, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750440900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.850414573999998}, {'amount': 0.0041, 'safe_price': 2420.98, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750449900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.935944017999999}]",0.0,4,risk_train
BTC/USDT,9.0309528,9.0309528,9e-05,2025-06-22 13:45:00+00:00,2025-06-22 22:15:00+00:00,100343.92,100544.81,0.001,0.001,510,1.21681634622329e-08,1.1e-07,roi,66026.3,-0.342,66026.3,-0.342,98200.0,101239.06,False,,1.0,False,1750599900000,1750630500000,"[{'amount': 9e-05, 'safe_price': 100343.92, 'ft_order_side': 'buy', 'order_filled_timestamp': 1750599900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.0399837528}, {'amount': 9e-05, 'safe_price': 100544.81, 'ft_order_side': 'sell', 'order_filled_timestamp': 1750630500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.058081932899999}]",0.0,6,risk_train
BTC/USDT,9.6846768,9.6846768,9e-05,2025-07-04 14:20:00+00:00,2025-07-04 17:00:00+00:00,107607.52,107822.95,0.001,0.001,160,-4.1261098109169695e-09,-4e-08,roi,70805.75,-0.342,70805.75,-0.342,107333.33,108110.75,False,,1.0,False,1751638800000,1751648400000,"[{'amount': 9e-05, 'safe_price': 107607.52, 'ft_order_side': 'buy', 'order_filled_timestamp': 1751638800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.694361476800001}, {'amount': 9e-05, 'safe_price': 107822.95, 'ft_order_side': 'sell', 'order_filled_timestamp': 1751648400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.7137695655}]",0.0,4,risk_train
TRX/USDT,9.98958,9.98958,33.1,2025-07-24 06:00:00+00:00,2025-07-24 08:00:00+00:00,0.3018,0.3069,0.001,0.001,120,0.014866842898652045,0.14866203,roi,0.1986,-0.342,0.1986,-0.342,0.3006,0.307,False,,1.0,False,1753336800000,1753344000000,"[{'amount': 33.1, 'safe_price': 0.3018, 'ft_order_side': 'buy', 'order_filled_timestamp': 1753336800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.99956958}, {'amount': 33.1, 'safe_price': 0.3069, 'ft_order_side': 'sell', 'order_filled_timestamp': 1753344000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.16854839}]",0.0,3,risk_train
TRX/USDT,9.98712,9.98712,29.1,2025-08-28 15:50:00+00:00,2025-08-28 21:15:00+00:00,0.3432,0.3439,0.001,0.001,325,3.75498627246879e-05,0.00037539,roi,0.2259,-0.342,0.2259,-0.342,0.3423,0.3447,False,,1.0,False,1756396200000,1756415700000,"[{'amount': 29.1, 'safe_price': 0.3432, 'ft_order_side': 'buy', 'order_filled_timestamp': 1756396200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.997107119999999}, {'amount': 29.1, 'safe_price': 0.3439, 'ft_order_side': 'sell', 'order_filled_timestamp': 1756415700000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.01749749}]",0.0,3,risk_train
TRX/USDT,9.99024,9.99024,31.2,2025-09-06 21:30:00+00:00,2025-09-07 00:55:00+00:00,0.3202,0.3208,0.001,0.001,205,-0.00012791705483772942,-0.0012792,roi,0.2107,-0.342,0.2107,-0.342,0.2977,0.3213,False,,1.0,False,1757194200000,1757206500000,"[{'amount': 31.2, 'safe_price': 0.3202, 'ft_order_side': 'buy', 'order_filled_timestamp': 1757194200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 10.000230239999999}, {'amount': 31.2, 'safe_price': 0.3208, 'ft_order_side': 'sell', 'order_filled_timestamp': 1757206500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.018968959999997}]",0.0,6,risk_train
ADA/USDT,9.97338,9.97338,11.3,2025-09-21 09:30:00+00:00,2025-09-21 12:00:00+00:00,0.8826,0.8844,0.001,0.001,150,3.735217875258664e-05,0.0003729,roi,0.5808,-0.342,0.5808,-0.342,0.8771,0.8863,False,,1.0,False,1758447000000,1758456000000,"[{'amount': 11.3, 'safe_price': 0.8826, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758447000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.983353379999999}, {'amount': 11.3, 'safe_price': 0.8844, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758456000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.003713719999999}]",0.0,6,risk_train
TRX/USDT,9.99755,9.99755,29.5,2025-09-22 00:50:00+00:00,2025-09-22 03:20:00+00:00,0.3389,0.3396,0.001,0.001,150,6.337716576725134e-05,0.00063425,roi,0.223,-0.342,0.223,-0.342,0.3379,0.3401,False,,1.0,False,1758502200000,1758511200000,"[{'amount': 29.5, 'safe_price': 0.3389, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758502200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 10.007547549999998}, {'amount': 29.5, 'safe_price': 0.3396, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758511200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.0282182}]",0.0,0,risk_train
DOGE/USDT,10.00911,10.00911,43.0,2025-09-22 06:05:00+00:00,2025-09-22 06:35:00+00:00,0.23277,0.24,0.001,0.001,30,0.029000642352878466,0.29056089,roi,0.15317,-0.342,0.15317,-0.342,0.2325,0.24076,False,,1.0,False,1758521100000,1758522900000,"[{'amount': 43.0, 'safe_price': 0.23277, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758521100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 10.019119109999998}, {'amount': 43.0, 'safe_price': 0.24, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758522900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.330319999999999}]",0.0,0,risk_train
LINK/USDT,9.8688,9.8688,0.48,2025-09-22 06:05:00+00:00,2025-09-22 06:35:00+00:00,20.56,21.24,0.001,0.001,30,0.03100984618494346,0.306336,roi,13.53,-0.342,13.53,-0.342,20.55,21.28,False,,1.0,False,1758521100000,1758522900000,"[{'amount': 0.48, 'safe_price': 20.56, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758521100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.878668799999998}, {'amount': 0.48, 'safe_price': 21.24, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758522900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.205395199999996}]",0.0,0,risk_train
AVAX/USDT,9.8703,9.8703,0.33,2025-09-22 06:05:00+00:00,2025-09-22 06:35:00+00:00,29.91,30.84,0.001,0.001,30,0.029033153406272768,0.2868525,roi,19.69,-0.342,19.69,-0.342,29.9,30.94,False,,1.0,False,1758521100000,1758522900000,"[{'amount': 0.33, 'safe_price': 29.91, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758521100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.8801703}, {'amount': 0.33, 'safe_price': 30.84, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758522900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.1873772}]",0.0,0,risk_train
XRP/USDT,9.882,9.882,3.6,2025-09-22 06:05:00+00:00,2025-09-22 07:30:00+00:00,2.745,2.8118,0.001,0.001,85,0.022288531140990157,0.22047552,roi,1.8063,-0.342,1.8063,-0.342,2.7434,2.8291,False,,1.0,False,1758521100000,1758526200000,"[{'amount': 3.6, 'safe_price': 2.745, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758521100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.891882}, {'amount': 3.6, 'safe_price': 2.8118, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758526200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.13260248}]",0.0,0,risk_train
SOL/USDT,9.82935,9.82935,0.045,2025-09-22 06:05:00+00:00,2025-09-22 07:30:00+00:00,218.43,222.8,0.001,0.001,85,0.01796843453209337,0.17679465,roi,143.73,-0.342,143.73,-0.342,218.43,225.23,False,,1.0,False,1758521100000,1758526200000,"[{'amount': 0.045, 'safe_price': 218.43, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758521100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.839179349999998}, {'amount': 0.045, 'safe_price': 222.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758526200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.036025999999998}]",0.0,0,risk_train
ADA/USDT,10.00625,10.00625,12.5,2025-09-22 06:05:00+00:00,2025-09-22 07:30:00+00:00,0.8005,0.8201,0.001,0.001,85,0.02243777459267778,0.2247425,roi,0.5268,-0.342,0.5268,-0.342,0.8,0.8247,False,,1.0,False,1758521100000,1758526200000,"[{'amount': 12.5, 'safe_price': 0.8005, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758521100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 10.016256249999998}, {'amount': 12.5, 'safe_price': 0.8201, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758526200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.26150125}]",0.0,0,risk_train
AVAX/USDT,9.915,9.915,0.3,2025-09-24 21:50:00+00:00,2025-09-26 16:40:00+00:00,33.05,28.53,0.001,0.001,2570,-0.13848723137679264,-1.374474,exit_signal,21.75,-0.342,21.75,-0.342,27.07,33.09,False,,1.0,False,1758750600000,1758904800000,"[{'amount': 0.3, 'safe_price': 33.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758750600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.924914999999999}, {'amount': 0.3, 'safe_price': 28.53, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758904800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 8.567558999999997}]",0.0,4,risk_train
ETH/USDT,9.975353,9.975353,0.0023,2025-09-22 00:50:00+00:00,2025-09-26 17:40:00+00:00,4337.11,4030.68,0.001,0.001,6770,-0.07250987593036641,-0.72403492,exit_signal,2853.82,-0.342,2853.82,-0.342,3815.0,4352.54,False,,1.0,False,1758502200000,1758908400000,"[{'amount': 0.0023, 'safe_price': 4337.11, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758502200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.985328352999998}, {'amount': 0.0023, 'safe_price': 4030.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758908400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 9.279834564}]",0.0,4,risk_train
TRX/USDT,9.9384,9.9384,30.3,2025-10-10 15:35:00+00:00,2025-10-10 18:05:00+00:00,0.328,0.3312,0.001,0.001,150,0.007738602860554079,0.07698624,roi,0.2159,-0.342,0.2159,-0.342,0.3278,0.3318,False,,1.0,False,1760110500000,1760119500000,"[{'amount': 30.3, 'safe_price': 0.328, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760110500000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.9483384}, {'amount': 30.3, 'safe_price': 0.3312, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760119500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.045395359999999}]",0.0,4,risk_train
DOGE/USDT,9.82989,9.82989,49.0,2025-10-10 21:15:00+00:00,2025-10-10 21:15:00+00:00,0.20061,0.13201,0.001,0.001,0,-0.3432718022220041,-3.37769838,stop_loss,0.13201,-0.342,0.13201,-0.342,0.11,0.20201,False,,1.0,False,1760130900000,1760130900000,"[{'amount': 49.0, 'safe_price': 0.20061, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760130900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.83971989}, {'amount': 49.0, 'safe_price': 0.13201, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760130900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 6.474958489999999}]",0.0,4,risk_train
ADA/USDT,9.56823,9.56823,14.7,2025-10-10 21:15:00+00:00,2025-10-10 21:15:00+00:00,0.6509,0.4283,0.001,0.001,0,-0.34330272584996807,-3.28808424,stop_loss,0.4283,-0.342,0.4283,-0.342,0.3398,0.6562,False,,1.0,False,1760130900000,1760130900000,"[{'amount': 14.7, 'safe_price': 0.6509, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760130900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.577798229999999}, {'amount': 14.7, 'safe_price': 0.4283, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760130900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 6.302306009999999}]",0.0,4,risk_train
BNB/USDT,8.8214,8.8214,0.01,2025-10-10 21:20:00+00:00,2025-10-10 21:20:00+00:00,882.14,1026.21,0.001,0.001,0,0.16099443440908517,1.4216165,roi,580.45,-0.342,887.16,-0.184,860.17,1087.2,False,,1.0,False,1760131200000,1760131200000,"[{'amount': 0.01, 'safe_price': 882.14, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.8302214}, {'amount': 0.01, 'safe_price': 1026.21, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.272362099999999}]",0.0,4,risk_train
XRP/USDT,9.33296,9.33296,5.2,2025-10-10 21:20:00+00:00,2025-10-10 21:20:00+00:00,1.7948,2.0879,0.001,0.001,0,0.16098081771137265,1.50392996,roi,1.181,-0.342,1.181,-0.342,1.2543,2.108,False,,1.0,False,1760131200000,1760131200000,"[{'amount': 5.2, 'safe_price': 1.7948, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.342292959999998}, {'amount': 5.2, 'safe_price': 2.0879, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.867937079999999}]",0.0,4,risk_train
AVAX/USDT,9.5035,9.5035,0.83,2025-10-10 21:20:00+00:00,2025-10-10 21:20:00+00:00,11.45,13.32,0.001,0.001,0,0.1609944640512326,1.5315409,roi,7.54,-0.342,22.69,-0.184,8.52,27.8,False,,1.0,False,1760131200000,1760131200000,"[{'amount': 0.83, 'safe_price': 11.45, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.513003499999998}, {'amount': 0.83, 'safe_price': 13.32, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 11.066655599999999}]",0.0,4,risk_train
LINK/USDT,9.5455,9.5455,0.85,2025-10-10 21:20:00+00:00,2025-10-10 21:25:00+00:00,11.23,13.06,0.001,0.001,5,0.16063277772983917,1.5348535,roi,7.39,-0.342,11.36,-0.184,7.9,13.91,False,,1.0,False,1760131200000,1760131500000,"[{'amount': 0.85, 'safe_price': 11.23, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.5550455}, {'amount': 0.85, 'safe_price': 13.06, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760131500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 11.112101}]",0.0,4,risk_train
ETH/USDT,9.828768,9.828768,0.0024,2025-10-10 15:35:00+00:00,2025-10-10 21:50:00+00:00,4095.32,4103.52,0.001,0.001,375,2.825606197259694e-07,2.78e-06,roi,2694.73,-0.342,2694.73,-0.342,3435.0,4185.13,False,,1.0,False,1760110500000,1760133000000,"[{'amount': 0.0024, 'safe_price': 4095.32, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760110500000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.838596767999999}, {'amount': 0.0024, 'safe_price': 4103.52, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760133000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.858296447999999}]",0.0,4,risk_train
BTC/USDT,8.329108,8.329108,8e-05,2025-10-10 21:20:00+00:00,2025-10-10 21:50:00+00:00,104113.85,113031.45,0.001,0.001,30,0.08348325402444523,0.69603638,roi,68506.92,-0.342,68506.92,-0.342,102000.0,113500.0,False,,1.0,False,1760131200000,1760133000000,"[{'amount': 8e-05, 'safe_price': 104113.85, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.337437108000001}, {'amount': 8e-05, 'safe_price': 113031.45, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760133000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.051558516}]",0.0,4,risk_train
SOL/USDT,9.54265,9.54265,0.053,2025-10-10 21:20:00+00:00,2025-10-10 21:50:00+00:00,180.05,192.17,0.001,0.001,30,0.06518213805078565,0.62263234,roi,118.48,-0.342,118.48,-0.342,168.79,199.15,False,,1.0,False,1760131200000,1760133000000,"[{'amount': 0.053, 'safe_price': 180.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.552192649999999}, {'amount': 0.053, 'safe_price': 192.17, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760133000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.195195009999997}]",0.0,4,risk_train
TRX/USDT,9.89934,9.89934,31.8,2025-10-10 21:25:00+00:00,2025-10-10 21:55:00+00:00,0.3113,0.321,0.001,0.001,30,0.029099394020691807,0.28835286,roi,0.2049,-0.342,0.2049,-0.342,0.3,0.3215,False,,1.0,False,1760131500000,1760133300000,"[{'amount': 31.8, 'safe_price': 0.3113, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760131500000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.90923934}, {'amount': 31.8, 'safe_price': 0.321, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760133300000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.218007799999999}]",0.0,4,risk_train
TRX/USDT,10.03893,10.03893,31.9,2025-10-11 20:35:00+00:00,2025-10-12 04:20:00+00:00,0.3147,0.3153,0.001,0.001,465,-9.523365100104852e-05,-0.000957,roi,0.2071,-0.342,0.2071,-0.342,0.3108,0.3154,False,,1.0,False,1760214900000,1760242800000,"[{'amount': 31.9, 'safe_price': 0.3147, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760214900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 10.048968929999997}, {'amount': 31.9, 'safe_price': 0.3153, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760242800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 10.06812807}]",0.0,6,risk_train
BTC/USDT,9.0632312,9.0632312,8e-05,2025-10-14 03:05:00+00:00,2025-10-14 19:25:00+00:00,113290.39,113517.2,0.001,0.001,980,2.0942882910257197e-08,1.9e-07,roi,74545.08,-0.342,74545.08,-0.342,109866.0,113700.0,False,,1.0,False,1760411100000,1760469900000,"[{'amount': 8e-05, 'safe_price': 113290.39, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760411100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.0722944312}, {'amount': 8e-05, 'safe_price': 113517.2, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760469900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.090457376}]",0.0,1,risk_train
